title,link,tag,desc,page
"Iran state media condemns 'apostate' Salman Rushdie, 'blasphemous' writings after attack",https://www.foxnews.com/politics/iran-state-media-condemns-apostate-salman-rushdie-blasphemous-writings-attacks,IRAN,"Iranian state media is dubbing author Salman Rushdie an ""apostate"" after the ""The Satanic Verses"" author was stabbed before a speech in New York on Thursday.",https://www.foxnews.com/category/politics/foreign-policy
Iran’s foiled assassination of Bolton proof nation poses lethal threat to U.S.,https://www.foxnews.com/opinion/iran-foiled-assassination-bolton-proof-nation-threat,OPINION,Iran's failed attack on Bolton is latest proof that nation's leaders threat to U.S. Terror attempt is one more reminder Biden should reject nuclear deal.,https://www.foxnews.com/category/politics/foreign-policy
Iran could accept EU nuke deal proposal,https://www.foxnews.com/world/iran-could-accept-eu-nuke-deal-proposal,IRAN,A top Iranian official said Iran may be willing to 'accept' a proposal summitted by the European Union to reach a nuclear deal.,https://www.foxnews.com/category/politics/foreign-policy
State Department offers $10 million reward for information on Russian-linked Conti ransomware gang,https://www.foxnews.com/us/state-department-offers-million-reward-information-russian-linked-conti-ransomware-gang,CYBERCRIME,"The U.S. is offering a $10 million reward for information on the Russian cybercrime gang known as Conti, which has attacked U.S. and international infrastructure.",https://www.foxnews.com/category/politics/foreign-policy
"Bolton calls Iran assassination plot an 'act of war,' calls on Biden admin to 'terminate' nuclear talks",https://www.foxnews.com/politics/bolton-calls-iran-assassination-plot-an-act-of-war-calls-on-biden-admin-to-terminate-nuclear-talks,IRAN,"Former White House National Security Advisor Amb. John Bolton said the assassination plot against him by an Iranian operative is “an act of war.""",https://www.foxnews.com/category/politics/foreign-policy
"Gunman takes bank staff hostage in Lebanon, demanding access to $200,000 in savings: report",https://www.foxnews.com/world/gunman-takes-bank-staff-hostage-lebanon-demanding-access-savings-report,LEBANON,"A Lebanese gunman demanding access to $200,000 he claims is stored in a bank in Beirut took up to ten people hostage Thursday before walking out, reports say.",https://www.foxnews.com/category/politics/foreign-policy
Biden says US knows 'with certainty' that American journalist Austin Tice is being held by Syria,https://www.foxnews.com/world/biden-says-us-knows-certainty-american-journalist-austin-tice-held-syria,SYRIA,"A decade after American journalist Austin Tice disappeared at a checkpoint while covering the Syrian civil war, President Biden is urging his release.",https://www.foxnews.com/category/politics/foreign-policy
White House warns 'Iran will face severe consequences' if any US citizens are attacked,https://www.foxnews.com/world/white-house-warns-iran-face-severe-consequences-us-citizens-attacked,IRAN,"National Security Adviser Jake Sullivan warned Iran of ""severe consequences"" if it attacks U.S. citizens after it was revealed that John Bolton was targeted.",https://www.foxnews.com/category/politics/foreign-policy
"El Salvador president rips FBI Trump raid, questions what US gov't would say if his police targeted candidates",https://www.foxnews.com/politics/el-salvador-president-rips-trump-fbi-raid-question-what-us-govt-say-police-targeted-candidates,WORLD,El Salvador President Nayib Bukele questioned what the U.S. government would say if his nation's police raided the home of the main possible contender in its 2024 presidential election.,https://www.foxnews.com/category/politics/foreign-policy
Iraq's Sadr tells judiciary to dissolve parliament in a week,https://www.foxnews.com/world/iraqs-sadr-tells-judiciary-dissolve-parliament-week,MIDDLE EAST,Powerful Iraqi Shi'ite Muslim Moqtada al-Sadr called on Iraq's judiciary to dissolve parliament by the end of next week and threatened action if his demands are not met.,https://www.foxnews.com/category/politics/foreign-policy
"In desperate effort to salvage Iran nuclear deal, will US cave to EU appeasement?",https://www.foxnews.com/world/desperate-effort-salvage-iran-nuclear-deal-will-us-cave-eu-appeasement,IRAN,The European Union's foreign policy chief has submitted a final version of a nuclear text for Tehran's consideration. Josep Borrell said negotiations are now complete.,https://www.foxnews.com/category/politics/foreign-policy
US allies still waiting to leave Afghanistan one year after botched withdrawal,https://www.foxnews.com/media/us-allies-still-waiting-leave-afghanistan-one-year-botched-withdrawal,AFGHANISTAN,U.S. Army combat veteran reflects on the Afghanistan withdrawal and Operation 'Digital Dunkirk' to save Americans and allies like former interpreter for U.S. forces Abdul Wali Sidiqui.,https://www.foxnews.com/category/politics/foreign-policy
Trump FBI raid: Hillary Clinton appears to fundraise off Mar-a-Lago search,https://www.foxnews.com/politics/trump-fbi-raid-hillary-clinton-appears-fundraise-mar-a-lago-search,DONALD TRUMP,"Former Secretary of State Hillary Clinton promoted ""but her emails"" hats Tuesday, a day after the FBI raided former President Donald Trump's residence at Mar-a-Lago in Florida.",https://www.foxnews.com/category/politics/foreign-policy
Afghanistan collapse one year later: Jennifer Griffin recounts how Taliban took over,https://www.foxnews.com/media/afghanistan-collapse-one-year-later-jennifer-griffin-recounts-taliban-took,AFGHANISTAN,"National security correspondent Jennifer Griffin outlines the U.S. withdrawal from Afghanistan and what lead up to the Taliban takeover on ""The Faulkner Focus.""",https://www.foxnews.com/category/politics/foreign-policy
Biden's risk-averse foreign policy is risky business for Americans,https://www.foxnews.com/opinion/biden-risk-averse-foreign-policy-risky-business-americans,OPINION,Biden's foreign policy tries to avoid risk in a risky world. That jeopardizes American interests on everything from China relations to climate change.,https://www.foxnews.com/category/politics/foreign-policy
"Benjamin Netanyahu calls out 'Palestinian propaganda machine,' saying it has been 'caught red-handed'",https://www.foxnews.com/world/benjamin-netanyahu-calls-palestinian-propaganda-machine-saying-has-been-caught-red-handed,WORLD,Former Israeli Prime Minister Benjamin Netanyahu discussed the latest conflict before Israel and the Palestinian Islamic Jihad militant group reportedly agreed to a cease-fire.,https://www.foxnews.com/category/politics/foreign-policy
"Israel, Palestinian militants agree to cease-fire in Gaza brokered by Egypt",https://www.foxnews.com/world/israel-palestinians-cease-fire-gaza-brokered-egypt,ISRAEL,Israel and Palestinian militants have reportedly agreed to a cease-fire in the Gaza strip after a weekend of some of the worst violence in more than a year.,https://www.foxnews.com/category/politics/foreign-policy
Brittney Griner verdict: Biden slammed for lack of 'leverage' to bring WNBA star home,https://www.foxnews.com/media/brittney-griner-verdict-biden-slammed-lack-leverage-bring-wnba-star-home,RUSSIA,Fox News contributor Ari Fleischer argues the Brittney Griner case highlights the consequences of President Biden's weakness on Russia and the world stage.,https://www.foxnews.com/category/politics/foreign-policy
"Senators, experts urge Biden to deny visa to Iran's president ahead of UN General Assembly",https://www.foxnews.com/world/senators-experts-urge-biden-deny-visa-irans-president-ahead-un-general-assembly,UNITED NATIONS,"Iranian President Ebrahim Raisi did not attend last year's General Assembly, and he has remained a difficult figure during negotiations on a nuclear deal.",https://www.foxnews.com/category/politics/foreign-policy
State Dept official: Iran's cooperation agreement with China 'is definitely not good for the region',https://www.foxnews.com/politics/state-dept-official-irans-cooperation-agreement-china-definitely-not-good-region,IRAN,Senior State Department official Barbara Leaf warned the Senate Foreign Relations Committee on Thursday that Iran's cooperation agreement with China is bad for the Middle East,https://www.foxnews.com/category/politics/foreign-policy
"Marc Fogel: Congress members ask Blinken to add Pennsylvania native to potential Griner, Whelan prisoner swap",https://www.foxnews.com/world/marc-fogel-congressmembers-ask-blinken-add-pennsylvania-native-potential-griner-whelan-prisoner-swap,SECRETARY OF STATE,Several members of U.S. Congress have signed a letter to Secretary of State Antony Blinken asking that Marc Fogel be included in the potential prisoner exchange with Russia.,https://www.foxnews.com/category/politics/foreign-policy
National security expert weighs in on countering China's influence around the world,https://www.foxnews.com/media/national-security-expert-weighs-countering-chinas-influence-around-world,WORLD,"MITRE Senior Vide President Keoki Jackson warned China has a ""multi-generational strategy"" to be ""dominant across areas of economics, military and technology.""",https://www.foxnews.com/category/politics/foreign-policy
Sen. Cotton sounds alarm on Chinese investors buying US farmland: 'This is a national security threat',https://www.foxnews.com/media/sen-cotton-sounds-alarm-chinese-investors-buying-us-farmland-national-security-threat,CHINA,"Sen. Tom Cotton, R-Ark., reacts to Chinese investors purchasing an alarming amount of U.S. farmland and discusses the national security implications.",https://www.foxnews.com/category/politics/foreign-policy
